policy_id,uuid,discount
1541,3801060c-d941-11ed-a9fe-eedd30f30a66,True
1542,38010620-d941-11ed-a9fe-eedd30f30a66,True
1543,3801062a-d941-11ed-a9fe-eedd30f30a66,True
1544,3801063e-d941-11ed-a9fe-eedd30f30a66,False
1545,38010648-d941-11ed-a9fe-eedd30f30a66,False
1546,3801065c-d941-11ed-a9fe-eedd30f30a66,True
1547,38010666-d941-11ed-a9fe-eedd30f30a66,True
1548,3801067a-d941-11ed-a9fe-eedd30f30a66,False
1549,38010684-d941-11ed-a9fe-eedd30f30a66,True
1550,38010698-d941-11ed-a9fe-eedd30f30a66,False
1551,380106a2-d941-11ed-a9fe-eedd30f30a66,False
1552,380106b6-d941-11ed-a9fe-eedd30f30a66,False
1553,380106c0-d941-11ed-a9fe-eedd30f30a66,False
1554,380106d4-d941-11ed-a9fe-eedd30f30a66,True
1555,380106de-d941-11ed-a9fe-eedd30f30a66,True
1556,380106e8-d941-11ed-a9fe-eedd30f30a66,False
1557,380106fc-d941-11ed-a9fe-eedd30f30a66,True
1558,38010706-d941-11ed-a9fe-eedd30f30a66,True
1559,3801071a-d941-11ed-a9fe-eedd30f30a66,False
1560,38010724-d941-11ed-a9fe-eedd30f30a66,False
1561,38010738-d941-11ed-a9fe-eedd30f30a66,True
1562,38010742-d941-11ed-a9fe-eedd30f30a66,True
1563,38010756-d941-11ed-a9fe-eedd30f30a66,False
1564,38010760-d941-11ed-a9fe-eedd30f30a66,False
1565,38010774-d941-11ed-a9fe-eedd30f30a66,True
1566,3801077e-d941-11ed-a9fe-eedd30f30a66,True
1567,38010792-d941-11ed-a9fe-eedd30f30a66,True
1568,3801079c-d941-11ed-a9fe-eedd30f30a66,True
1569,380107b0-d941-11ed-a9fe-eedd30f30a66,False
1570,380107ba-d941-11ed-a9fe-eedd30f30a66,False
1571,380107ce-d941-11ed-a9fe-eedd30f30a66,False
1572,380107d8-d941-11ed-a9fe-eedd30f30a66,False
1573,380107ec-d941-11ed-a9fe-eedd30f30a66,True
1574,380107f6-d941-11ed-a9fe-eedd30f30a66,True
1575,3801080a-d941-11ed-a9fe-eedd30f30a66,False
1576,38010814-d941-11ed-a9fe-eedd30f30a66,True
1577,38010828-d941-11ed-a9fe-eedd30f30a66,False
1578,38010832-d941-11ed-a9fe-eedd30f30a66,True
1579,38010846-d941-11ed-a9fe-eedd30f30a66,False
1580,38010850-d941-11ed-a9fe-eedd30f30a66,False
1581,38010864-d941-11ed-a9fe-eedd30f30a66,False
1582,3801086e-d941-11ed-a9fe-eedd30f30a66,False
1583,38010882-d941-11ed-a9fe-eedd30f30a66,False
1584,3801088c-d941-11ed-a9fe-eedd30f30a66,False
1585,380108a0-d941-11ed-a9fe-eedd30f30a66,False
1586,380108aa-d941-11ed-a9fe-eedd30f30a66,True
1587,380108be-d941-11ed-a9fe-eedd30f30a66,False
1588,380108c8-d941-11ed-a9fe-eedd30f30a66,False
1589,380108d2-d941-11ed-a9fe-eedd30f30a66,True
1590,380108e6-d941-11ed-a9fe-eedd30f30a66,True
1591,380108f0-d941-11ed-a9fe-eedd30f30a66,True
1592,38010904-d941-11ed-a9fe-eedd30f30a66,True
1593,3801090e-d941-11ed-a9fe-eedd30f30a66,True
1594,38010922-d941-11ed-a9fe-eedd30f30a66,False
1595,3801092c-d941-11ed-a9fe-eedd30f30a66,True
1596,38010940-d941-11ed-a9fe-eedd30f30a66,True
1597,3801094a-d941-11ed-a9fe-eedd30f30a66,False
1598,3801095e-d941-11ed-a9fe-eedd30f30a66,True
1599,38010968-d941-11ed-a9fe-eedd30f30a66,True
1600,3801097c-d941-11ed-a9fe-eedd30f30a66,True
1601,38010986-d941-11ed-a9fe-eedd30f30a66,True
1602,3801099a-d941-11ed-a9fe-eedd30f30a66,True
1603,380109a4-d941-11ed-a9fe-eedd30f30a66,True
1604,380109b8-d941-11ed-a9fe-eedd30f30a66,False
1605,380109c2-d941-11ed-a9fe-eedd30f30a66,False
1606,380109d6-d941-11ed-a9fe-eedd30f30a66,False
1607,380109e0-d941-11ed-a9fe-eedd30f30a66,True
1608,380109f4-d941-11ed-a9fe-eedd30f30a66,False
1609,380109fe-d941-11ed-a9fe-eedd30f30a66,False
1610,38010a12-d941-11ed-a9fe-eedd30f30a66,False
1611,38010a1c-d941-11ed-a9fe-eedd30f30a66,True
1612,38010a30-d941-11ed-a9fe-eedd30f30a66,True
1613,38010a3a-d941-11ed-a9fe-eedd30f30a66,True
1614,38010a4e-d941-11ed-a9fe-eedd30f30a66,True
1615,38010a58-d941-11ed-a9fe-eedd30f30a66,False
1616,38010a6c-d941-11ed-a9fe-eedd30f30a66,False
1617,38010a76-d941-11ed-a9fe-eedd30f30a66,True
1618,38010a8a-d941-11ed-a9fe-eedd30f30a66,False
1619,38010a94-d941-11ed-a9fe-eedd30f30a66,False
1620,38010a9e-d941-11ed-a9fe-eedd30f30a66,True
1621,38010ab2-d941-11ed-a9fe-eedd30f30a66,False
1622,38010abc-d941-11ed-a9fe-eedd30f30a66,False
1623,38010ad0-d941-11ed-a9fe-eedd30f30a66,True
1624,38010ada-d941-11ed-a9fe-eedd30f30a66,False
1625,38010aee-d941-11ed-a9fe-eedd30f30a66,True
1626,38010af8-d941-11ed-a9fe-eedd30f30a66,True
1627,38010b0c-d941-11ed-a9fe-eedd30f30a66,False
1628,38010b16-d941-11ed-a9fe-eedd30f30a66,True
1629,38010b2a-d941-11ed-a9fe-eedd30f30a66,True
1630,38010b34-d941-11ed-a9fe-eedd30f30a66,False
1631,38010b48-d941-11ed-a9fe-eedd30f30a66,True
1632,38010b52-d941-11ed-a9fe-eedd30f30a66,True
1633,38010b66-d941-11ed-a9fe-eedd30f30a66,False
1634,38010b70-d941-11ed-a9fe-eedd30f30a66,True
1635,38010b84-d941-11ed-a9fe-eedd30f30a66,False
1636,38010b8e-d941-11ed-a9fe-eedd30f30a66,True
1637,38010ba2-d941-11ed-a9fe-eedd30f30a66,True
1638,38010bac-d941-11ed-a9fe-eedd30f30a66,False
1639,38010bc0-d941-11ed-a9fe-eedd30f30a66,False
1640,38010bca-d941-11ed-a9fe-eedd30f30a66,True
1641,38010bde-d941-11ed-a9fe-eedd30f30a66,True
1642,38010be8-d941-11ed-a9fe-eedd30f30a66,False
1643,38010bf2-d941-11ed-a9fe-eedd30f30a66,True
1644,38010c06-d941-11ed-a9fe-eedd30f30a66,True
1645,38010c1a-d941-11ed-a9fe-eedd30f30a66,True
1646,38010c24-d941-11ed-a9fe-eedd30f30a66,False
1647,38010c2e-d941-11ed-a9fe-eedd30f30a66,False
1648,38010c42-d941-11ed-a9fe-eedd30f30a66,True
1649,38010c4c-d941-11ed-a9fe-eedd30f30a66,False
1650,38010c60-d941-11ed-a9fe-eedd30f30a66,True
1651,38010c6a-d941-11ed-a9fe-eedd30f30a66,False
1652,38010c7e-d941-11ed-a9fe-eedd30f30a66,True
1653,38010c88-d941-11ed-a9fe-eedd30f30a66,False
1654,38010c9c-d941-11ed-a9fe-eedd30f30a66,True
1655,38010ca6-d941-11ed-a9fe-eedd30f30a66,False
1656,38010cba-d941-11ed-a9fe-eedd30f30a66,True
1657,38010cc4-d941-11ed-a9fe-eedd30f30a66,False
1658,38010cd8-d941-11ed-a9fe-eedd30f30a66,False
1659,38010ce2-d941-11ed-a9fe-eedd30f30a66,True
1660,38010cec-d941-11ed-a9fe-eedd30f30a66,True
1661,38010d00-d941-11ed-a9fe-eedd30f30a66,False
1662,38010d0a-d941-11ed-a9fe-eedd30f30a66,False
1663,38010d1e-d941-11ed-a9fe-eedd30f30a66,True
1664,38010d28-d941-11ed-a9fe-eedd30f30a66,True
1665,38010d3c-d941-11ed-a9fe-eedd30f30a66,False
1666,38010d46-d941-11ed-a9fe-eedd30f30a66,False
1667,38010d5a-d941-11ed-a9fe-eedd30f30a66,True
1668,38010d64-d941-11ed-a9fe-eedd30f30a66,False
1669,38010d78-d941-11ed-a9fe-eedd30f30a66,True
1670,38010d82-d941-11ed-a9fe-eedd30f30a66,True
1671,38010d96-d941-11ed-a9fe-eedd30f30a66,False
1672,38010da0-d941-11ed-a9fe-eedd30f30a66,False
1673,38010db4-d941-11ed-a9fe-eedd30f30a66,True
1674,38010dbe-d941-11ed-a9fe-eedd30f30a66,True
1675,38010dd2-d941-11ed-a9fe-eedd30f30a66,True
1676,38010ddc-d941-11ed-a9fe-eedd30f30a66,True
1677,38010df0-d941-11ed-a9fe-eedd30f30a66,True
1678,38010dfa-d941-11ed-a9fe-eedd30f30a66,True
1679,38010e0e-d941-11ed-a9fe-eedd30f30a66,True
1680,38010e18-d941-11ed-a9fe-eedd30f30a66,True
1681,38010e22-d941-11ed-a9fe-eedd30f30a66,True
1682,38010e36-d941-11ed-a9fe-eedd30f30a66,True
1683,38010e40-d941-11ed-a9fe-eedd30f30a66,True
1684,38010e54-d941-11ed-a9fe-eedd30f30a66,False
1685,38010e5e-d941-11ed-a9fe-eedd30f30a66,False
1686,38010e72-d941-11ed-a9fe-eedd30f30a66,True
1687,38010e7c-d941-11ed-a9fe-eedd30f30a66,True
1688,38010e90-d941-11ed-a9fe-eedd30f30a66,False
1689,38010e9a-d941-11ed-a9fe-eedd30f30a66,False
1690,38010eae-d941-11ed-a9fe-eedd30f30a66,True
1691,38010eb8-d941-11ed-a9fe-eedd30f30a66,False
1692,38010ec2-d941-11ed-a9fe-eedd30f30a66,False
1693,38010ed6-d941-11ed-a9fe-eedd30f30a66,True
1694,38010ee0-d941-11ed-a9fe-eedd30f30a66,True
1695,38010ef4-d941-11ed-a9fe-eedd30f30a66,True
1696,38010efe-d941-11ed-a9fe-eedd30f30a66,True
1697,38010f12-d941-11ed-a9fe-eedd30f30a66,True
1698,38010f26-d941-11ed-a9fe-eedd30f30a66,False
1699,38010f30-d941-11ed-a9fe-eedd30f30a66,False
1700,38010f3a-d941-11ed-a9fe-eedd30f30a66,True
1701,38010f4e-d941-11ed-a9fe-eedd30f30a66,True
1702,38010f58-d941-11ed-a9fe-eedd30f30a66,True
1703,38010f6c-d941-11ed-a9fe-eedd30f30a66,True
1704,38010f76-d941-11ed-a9fe-eedd30f30a66,True
1705,38010f8a-d941-11ed-a9fe-eedd30f30a66,True
1706,38010f94-d941-11ed-a9fe-eedd30f30a66,False
1707,38010fa8-d941-11ed-a9fe-eedd30f30a66,True
1708,38010fb2-d941-11ed-a9fe-eedd30f30a66,False
1709,38010fbc-d941-11ed-a9fe-eedd30f30a66,True
1710,38010fd0-d941-11ed-a9fe-eedd30f30a66,False
1711,38010fda-d941-11ed-a9fe-eedd30f30a66,True
1712,38010fee-d941-11ed-a9fe-eedd30f30a66,True
1713,38010ff8-d941-11ed-a9fe-eedd30f30a66,True
1714,3801100c-d941-11ed-a9fe-eedd30f30a66,True
1715,38011016-d941-11ed-a9fe-eedd30f30a66,True
1716,3801102a-d941-11ed-a9fe-eedd30f30a66,False
1717,38011034-d941-11ed-a9fe-eedd30f30a66,True
1718,38011048-d941-11ed-a9fe-eedd30f30a66,True
1719,38011052-d941-11ed-a9fe-eedd30f30a66,True
1720,3801105c-d941-11ed-a9fe-eedd30f30a66,True
1721,38011070-d941-11ed-a9fe-eedd30f30a66,False
1722,3801107a-d941-11ed-a9fe-eedd30f30a66,False
1723,3801108e-d941-11ed-a9fe-eedd30f30a66,False
1724,38011098-d941-11ed-a9fe-eedd30f30a66,False
1725,380110ac-d941-11ed-a9fe-eedd30f30a66,True
1726,380110b6-d941-11ed-a9fe-eedd30f30a66,False
1727,380110c0-d941-11ed-a9fe-eedd30f30a66,True
1728,380110d4-d941-11ed-a9fe-eedd30f30a66,False
1729,380110e8-d941-11ed-a9fe-eedd30f30a66,False
1730,380110f2-d941-11ed-a9fe-eedd30f30a66,True
1731,380110fc-d941-11ed-a9fe-eedd30f30a66,True
1732,38011110-d941-11ed-a9fe-eedd30f30a66,True
1733,3801111a-d941-11ed-a9fe-eedd30f30a66,True
1734,3801112e-d941-11ed-a9fe-eedd30f30a66,True
1735,38011138-d941-11ed-a9fe-eedd30f30a66,False
1736,3801114c-d941-11ed-a9fe-eedd30f30a66,True
1737,38011156-d941-11ed-a9fe-eedd30f30a66,False
1738,3801116a-d941-11ed-a9fe-eedd30f30a66,True
1739,38011174-d941-11ed-a9fe-eedd30f30a66,False
1740,38011188-d941-11ed-a9fe-eedd30f30a66,False
1741,38011192-d941-11ed-a9fe-eedd30f30a66,True
1742,380111a6-d941-11ed-a9fe-eedd30f30a66,True
1743,380111b0-d941-11ed-a9fe-eedd30f30a66,True
1744,380111ba-d941-11ed-a9fe-eedd30f30a66,True
1745,380111ce-d941-11ed-a9fe-eedd30f30a66,False
1746,380111d8-d941-11ed-a9fe-eedd30f30a66,True
1747,380111ec-d941-11ed-a9fe-eedd30f30a66,False
1748,380111f6-d941-11ed-a9fe-eedd30f30a66,True
1749,3801120a-d941-11ed-a9fe-eedd30f30a66,True
1750,38011214-d941-11ed-a9fe-eedd30f30a66,True
1751,38011228-d941-11ed-a9fe-eedd30f30a66,False
1752,38011232-d941-11ed-a9fe-eedd30f30a66,True
1753,38011246-d941-11ed-a9fe-eedd30f30a66,False
1754,38011250-d941-11ed-a9fe-eedd30f30a66,True
1755,38011264-d941-11ed-a9fe-eedd30f30a66,False
1756,3801126e-d941-11ed-a9fe-eedd30f30a66,False
1757,38011282-d941-11ed-a9fe-eedd30f30a66,True
1758,3801128c-d941-11ed-a9fe-eedd30f30a66,False
1759,38011296-d941-11ed-a9fe-eedd30f30a66,True
1760,380112aa-d941-11ed-a9fe-eedd30f30a66,False
1761,380112b4-d941-11ed-a9fe-eedd30f30a66,False
1762,380112c8-d941-11ed-a9fe-eedd30f30a66,False
1763,380112d2-d941-11ed-a9fe-eedd30f30a66,False
1764,380112e6-d941-11ed-a9fe-eedd30f30a66,True
1765,380112f0-d941-11ed-a9fe-eedd30f30a66,True
1766,38011304-d941-11ed-a9fe-eedd30f30a66,True
1767,3801130e-d941-11ed-a9fe-eedd30f30a66,False
1768,38011322-d941-11ed-a9fe-eedd30f30a66,False
1769,3801132c-d941-11ed-a9fe-eedd30f30a66,False
1770,38011336-d941-11ed-a9fe-eedd30f30a66,False
1771,3801134a-d941-11ed-a9fe-eedd30f30a66,True
1772,38011354-d941-11ed-a9fe-eedd30f30a66,False
1773,38011368-d941-11ed-a9fe-eedd30f30a66,True
1774,38011372-d941-11ed-a9fe-eedd30f30a66,True
1775,38011386-d941-11ed-a9fe-eedd30f30a66,True
1776,38011390-d941-11ed-a9fe-eedd30f30a66,False
1777,380113a4-d941-11ed-a9fe-eedd30f30a66,False
1778,380113ae-d941-11ed-a9fe-eedd30f30a66,True
1779,380113c2-d941-11ed-a9fe-eedd30f30a66,False
1780,380113cc-d941-11ed-a9fe-eedd30f30a66,False
1781,380113d6-d941-11ed-a9fe-eedd30f30a66,True
1782,380113ea-d941-11ed-a9fe-eedd30f30a66,False
1783,380113f4-d941-11ed-a9fe-eedd30f30a66,True
1784,38011408-d941-11ed-a9fe-eedd30f30a66,True
1785,38011412-d941-11ed-a9fe-eedd30f30a66,True
1786,38011426-d941-11ed-a9fe-eedd30f30a66,True
1787,38011430-d941-11ed-a9fe-eedd30f30a66,False
1788,38011444-d941-11ed-a9fe-eedd30f30a66,True
1789,3801144e-d941-11ed-a9fe-eedd30f30a66,True
1790,38011462-d941-11ed-a9fe-eedd30f30a66,True
1791,3801146c-d941-11ed-a9fe-eedd30f30a66,False
1792,38011476-d941-11ed-a9fe-eedd30f30a66,True
1793,3801148a-d941-11ed-a9fe-eedd30f30a66,False
1794,38011494-d941-11ed-a9fe-eedd30f30a66,False
1795,380114a8-d941-11ed-a9fe-eedd30f30a66,False
1796,380114b2-d941-11ed-a9fe-eedd30f30a66,False
1797,380114c6-d941-11ed-a9fe-eedd30f30a66,False
1798,380114d0-d941-11ed-a9fe-eedd30f30a66,False
1799,380114e4-d941-11ed-a9fe-eedd30f30a66,False
1800,380114ee-d941-11ed-a9fe-eedd30f30a66,False
1801,380114f8-d941-11ed-a9fe-eedd30f30a66,False
1802,3801150c-d941-11ed-a9fe-eedd30f30a66,False
1803,38011516-d941-11ed-a9fe-eedd30f30a66,False
1804,3801152a-d941-11ed-a9fe-eedd30f30a66,True
1805,38011534-d941-11ed-a9fe-eedd30f30a66,False
1806,38011548-d941-11ed-a9fe-eedd30f30a66,False
1807,38011552-d941-11ed-a9fe-eedd30f30a66,False
1808,38011566-d941-11ed-a9fe-eedd30f30a66,False
1809,38011570-d941-11ed-a9fe-eedd30f30a66,True
1810,3801157a-d941-11ed-a9fe-eedd30f30a66,True
1811,3801158e-d941-11ed-a9fe-eedd30f30a66,False
1812,38011598-d941-11ed-a9fe-eedd30f30a66,True
1813,380115ac-d941-11ed-a9fe-eedd30f30a66,False
1814,380115b6-d941-11ed-a9fe-eedd30f30a66,False
1815,380115ca-d941-11ed-a9fe-eedd30f30a66,False
1816,380115d4-d941-11ed-a9fe-eedd30f30a66,True
1817,380115e8-d941-11ed-a9fe-eedd30f30a66,False
1818,380115f2-d941-11ed-a9fe-eedd30f30a66,True
1819,380115fc-d941-11ed-a9fe-eedd30f30a66,False
1820,38011610-d941-11ed-a9fe-eedd30f30a66,False
1821,3801161a-d941-11ed-a9fe-eedd30f30a66,True
1822,3801162e-d941-11ed-a9fe-eedd30f30a66,True
1823,38011638-d941-11ed-a9fe-eedd30f30a66,True
1824,3801164c-d941-11ed-a9fe-eedd30f30a66,False
1825,38011656-d941-11ed-a9fe-eedd30f30a66,True
1826,3801166a-d941-11ed-a9fe-eedd30f30a66,False
1827,38011674-d941-11ed-a9fe-eedd30f30a66,False
1828,3801167e-d941-11ed-a9fe-eedd30f30a66,False
1829,38011692-d941-11ed-a9fe-eedd30f30a66,False
1830,3801169c-d941-11ed-a9fe-eedd30f30a66,True
1831,380116b0-d941-11ed-a9fe-eedd30f30a66,False
1832,380116ba-d941-11ed-a9fe-eedd30f30a66,True
1833,380116ce-d941-11ed-a9fe-eedd30f30a66,True
1834,380116d8-d941-11ed-a9fe-eedd30f30a66,False
1835,380116ec-d941-11ed-a9fe-eedd30f30a66,True
1836,380116f6-d941-11ed-a9fe-eedd30f30a66,False
1837,3801170a-d941-11ed-a9fe-eedd30f30a66,False
1838,38011714-d941-11ed-a9fe-eedd30f30a66,False
1839,38011728-d941-11ed-a9fe-eedd30f30a66,False
1840,38011732-d941-11ed-a9fe-eedd30f30a66,True
1841,38011746-d941-11ed-a9fe-eedd30f30a66,False
1842,38011750-d941-11ed-a9fe-eedd30f30a66,False
1843,38011764-d941-11ed-a9fe-eedd30f30a66,True
1844,3801176e-d941-11ed-a9fe-eedd30f30a66,False
1845,38011782-d941-11ed-a9fe-eedd30f30a66,False
1846,3801178c-d941-11ed-a9fe-eedd30f30a66,True
1847,380117a0-d941-11ed-a9fe-eedd30f30a66,False
1848,380117aa-d941-11ed-a9fe-eedd30f30a66,True
1849,380117be-d941-11ed-a9fe-eedd30f30a66,True
1850,380117c8-d941-11ed-a9fe-eedd30f30a66,True
1851,380117dc-d941-11ed-a9fe-eedd30f30a66,True
1852,380117e6-d941-11ed-a9fe-eedd30f30a66,True
1853,380117f0-d941-11ed-a9fe-eedd30f30a66,False
1854,38011804-d941-11ed-a9fe-eedd30f30a66,True
1855,38011818-d941-11ed-a9fe-eedd30f30a66,False
1856,38011822-d941-11ed-a9fe-eedd30f30a66,False
1857,38011836-d941-11ed-a9fe-eedd30f30a66,True
1858,38011840-d941-11ed-a9fe-eedd30f30a66,True
1859,3801184a-d941-11ed-a9fe-eedd30f30a66,False
1860,3801185e-d941-11ed-a9fe-eedd30f30a66,False
1861,38011868-d941-11ed-a9fe-eedd30f30a66,False
1862,3801187c-d941-11ed-a9fe-eedd30f30a66,True
1863,38011886-d941-11ed-a9fe-eedd30f30a66,True
1864,3801189a-d941-11ed-a9fe-eedd30f30a66,False
1865,380118a4-d941-11ed-a9fe-eedd30f30a66,True
1866,380118b8-d941-11ed-a9fe-eedd30f30a66,False
1867,380118c2-d941-11ed-a9fe-eedd30f30a66,False
1868,380118d6-d941-11ed-a9fe-eedd30f30a66,True
1869,380118e0-d941-11ed-a9fe-eedd30f30a66,False
1870,380118ea-d941-11ed-a9fe-eedd30f30a66,False
1871,380118fe-d941-11ed-a9fe-eedd30f30a66,True
1872,38011908-d941-11ed-a9fe-eedd30f30a66,True
1873,3801191c-d941-11ed-a9fe-eedd30f30a66,False
1874,38011926-d941-11ed-a9fe-eedd30f30a66,True
1875,3801193a-d941-11ed-a9fe-eedd30f30a66,True
1876,38011944-d941-11ed-a9fe-eedd30f30a66,False
1877,38011958-d941-11ed-a9fe-eedd30f30a66,True
1878,38011962-d941-11ed-a9fe-eedd30f30a66,True
1879,38011976-d941-11ed-a9fe-eedd30f30a66,True
1880,38011980-d941-11ed-a9fe-eedd30f30a66,True
1881,3801198a-d941-11ed-a9fe-eedd30f30a66,True
1882,3801199e-d941-11ed-a9fe-eedd30f30a66,True
1883,380119a8-d941-11ed-a9fe-eedd30f30a66,False
1884,380119bc-d941-11ed-a9fe-eedd30f30a66,True
1885,380119c6-d941-11ed-a9fe-eedd30f30a66,True
1886,380119da-d941-11ed-a9fe-eedd30f30a66,True
1887,380119e4-d941-11ed-a9fe-eedd30f30a66,True
1888,380119f8-d941-11ed-a9fe-eedd30f30a66,True
1889,38011a02-d941-11ed-a9fe-eedd30f30a66,True
1890,38011a16-d941-11ed-a9fe-eedd30f30a66,True
1891,38011a20-d941-11ed-a9fe-eedd30f30a66,True
1892,38011a2a-d941-11ed-a9fe-eedd30f30a66,False
1893,38011a3e-d941-11ed-a9fe-eedd30f30a66,False
1894,38011a48-d941-11ed-a9fe-eedd30f30a66,False
1895,38011a5c-d941-11ed-a9fe-eedd30f30a66,False
1896,38011a66-d941-11ed-a9fe-eedd30f30a66,False
1897,38011a7a-d941-11ed-a9fe-eedd30f30a66,False
1898,38011a84-d941-11ed-a9fe-eedd30f30a66,False
1899,38011a98-d941-11ed-a9fe-eedd30f30a66,True
1900,38011aa2-d941-11ed-a9fe-eedd30f30a66,True
1901,38011ab6-d941-11ed-a9fe-eedd30f30a66,False
1902,38011ac0-d941-11ed-a9fe-eedd30f30a66,False
1903,38011ad4-d941-11ed-a9fe-eedd30f30a66,True
1904,38011ade-d941-11ed-a9fe-eedd30f30a66,True
1905,38011ae8-d941-11ed-a9fe-eedd30f30a66,True
1906,38011afc-d941-11ed-a9fe-eedd30f30a66,True
1907,38011b06-d941-11ed-a9fe-eedd30f30a66,False
1908,38011b1a-d941-11ed-a9fe-eedd30f30a66,False
1909,38011b24-d941-11ed-a9fe-eedd30f30a66,True
1910,38011b38-d941-11ed-a9fe-eedd30f30a66,False
1911,38011b42-d941-11ed-a9fe-eedd30f30a66,False
1912,38011b56-d941-11ed-a9fe-eedd30f30a66,True
1913,38011b60-d941-11ed-a9fe-eedd30f30a66,True
1914,38011b6a-d941-11ed-a9fe-eedd30f30a66,False
1915,38011b7e-d941-11ed-a9fe-eedd30f30a66,False
1916,38011b88-d941-11ed-a9fe-eedd30f30a66,False
1917,38011b9c-d941-11ed-a9fe-eedd30f30a66,True
1918,38011ba6-d941-11ed-a9fe-eedd30f30a66,False
1919,38011bba-d941-11ed-a9fe-eedd30f30a66,False
1920,38011bc4-d941-11ed-a9fe-eedd30f30a66,False
1921,38011bd8-d941-11ed-a9fe-eedd30f30a66,False
1922,38011be2-d941-11ed-a9fe-eedd30f30a66,True
1923,38011bf6-d941-11ed-a9fe-eedd30f30a66,False
1924,38011c00-d941-11ed-a9fe-eedd30f30a66,True
1925,38011c14-d941-11ed-a9fe-eedd30f30a66,False
1926,38011c1e-d941-11ed-a9fe-eedd30f30a66,True
1927,38011c32-d941-11ed-a9fe-eedd30f30a66,True
1928,38011c3c-d941-11ed-a9fe-eedd30f30a66,False
1929,38011c50-d941-11ed-a9fe-eedd30f30a66,False
1930,38011c5a-d941-11ed-a9fe-eedd30f30a66,False
1931,38011c6e-d941-11ed-a9fe-eedd30f30a66,False
1932,38011c78-d941-11ed-a9fe-eedd30f30a66,False
1933,38011c82-d941-11ed-a9fe-eedd30f30a66,True
1934,38011c96-d941-11ed-a9fe-eedd30f30a66,False
1935,38011ca0-d941-11ed-a9fe-eedd30f30a66,False
1936,38011cb4-d941-11ed-a9fe-eedd30f30a66,False
1937,38011cbe-d941-11ed-a9fe-eedd30f30a66,True
1938,38011cd2-d941-11ed-a9fe-eedd30f30a66,True
1939,38011cdc-d941-11ed-a9fe-eedd30f30a66,False
1940,38011cf0-d941-11ed-a9fe-eedd30f30a66,True
1941,38011cfa-d941-11ed-a9fe-eedd30f30a66,True
1942,38011d0e-d941-11ed-a9fe-eedd30f30a66,True
1943,38011d18-d941-11ed-a9fe-eedd30f30a66,True
1944,38011d2c-d941-11ed-a9fe-eedd30f30a66,True
1945,38011d36-d941-11ed-a9fe-eedd30f30a66,True
1946,38011d4a-d941-11ed-a9fe-eedd30f30a66,False
1947,38011d54-d941-11ed-a9fe-eedd30f30a66,False
1948,38011d5e-d941-11ed-a9fe-eedd30f30a66,True
1949,38011d72-d941-11ed-a9fe-eedd30f30a66,False
1950,38011d7c-d941-11ed-a9fe-eedd30f30a66,True
1951,38011d90-d941-11ed-a9fe-eedd30f30a66,True
1952,38011d9a-d941-11ed-a9fe-eedd30f30a66,False
1953,38011dae-d941-11ed-a9fe-eedd30f30a66,True
1954,38011db8-d941-11ed-a9fe-eedd30f30a66,True
1955,38011dcc-d941-11ed-a9fe-eedd30f30a66,False
1956,38011dd6-d941-11ed-a9fe-eedd30f30a66,True
1957,38011dea-d941-11ed-a9fe-eedd30f30a66,False
1958,38011df4-d941-11ed-a9fe-eedd30f30a66,False
1959,38011dfe-d941-11ed-a9fe-eedd30f30a66,True
1960,38011e12-d941-11ed-a9fe-eedd30f30a66,True
1961,38011e1c-d941-11ed-a9fe-eedd30f30a66,True
1962,38011e30-d941-11ed-a9fe-eedd30f30a66,True
1963,38011e3a-d941-11ed-a9fe-eedd30f30a66,True
1964,38011e4e-d941-11ed-a9fe-eedd30f30a66,False
1965,38011e58-d941-11ed-a9fe-eedd30f30a66,False
1966,38011e6c-d941-11ed-a9fe-eedd30f30a66,False
1967,38011e76-d941-11ed-a9fe-eedd30f30a66,False
1968,38011e8a-d941-11ed-a9fe-eedd30f30a66,False
1969,38011e94-d941-11ed-a9fe-eedd30f30a66,True
1970,38011e9e-d941-11ed-a9fe-eedd30f30a66,False
1971,38011eb2-d941-11ed-a9fe-eedd30f30a66,True
1972,38011ebc-d941-11ed-a9fe-eedd30f30a66,True
1973,38011ed0-d941-11ed-a9fe-eedd30f30a66,False
1974,38011eda-d941-11ed-a9fe-eedd30f30a66,True
1975,38011eee-d941-11ed-a9fe-eedd30f30a66,True
1976,38011ef8-d941-11ed-a9fe-eedd30f30a66,False
1977,38011f0c-d941-11ed-a9fe-eedd30f30a66,True
1978,38011f16-d941-11ed-a9fe-eedd30f30a66,True
1979,38011f2a-d941-11ed-a9fe-eedd30f30a66,True
1980,38011f34-d941-11ed-a9fe-eedd30f30a66,False
1981,38011f48-d941-11ed-a9fe-eedd30f30a66,True
1982,38011f52-d941-11ed-a9fe-eedd30f30a66,False
1983,38011f66-d941-11ed-a9fe-eedd30f30a66,True
1984,38011f70-d941-11ed-a9fe-eedd30f30a66,True
1985,38011f84-d941-11ed-a9fe-eedd30f30a66,False
1986,38011f8e-d941-11ed-a9fe-eedd30f30a66,False
1987,38011fa2-d941-11ed-a9fe-eedd30f30a66,True
1988,38011fac-d941-11ed-a9fe-eedd30f30a66,True
1989,38011fb6-d941-11ed-a9fe-eedd30f30a66,False
1990,38011fca-d941-11ed-a9fe-eedd30f30a66,True
1991,38011fd4-d941-11ed-a9fe-eedd30f30a66,False
